source_genesymbol	target_genesymbol	source_uniprot	target_uniprot	database	source_transmembrane	source_peripheral	source_secreted	source_integrin	source_other	source_other_desc	source_Small_Molecule	target_transmembrane	target_peripheral	target_secreted	target_integrin	target_other	target_other_desc	target_Small_Molecule
COMPLEX:SLC6A11_GAD2	COMPLEX:GABRA1_GABRB2	COMPLEX:P48066_Q05329	COMPLEX:P14867_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A11_GAD2	COMPLEX:GABRA1_GABRB3	COMPLEX:P48066_Q05329	COMPLEX:P14867_P28472	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A11_GAD2	COMPLEX:GABRD_GABRA1_GABRB2	COMPLEX:P48066_Q05329	COMPLEX:O14764_P14867_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A11_GAD2	COMPLEX:GABRG2_GABRB3_GABRA2	COMPLEX:P48066_Q05329	COMPLEX:P18507_P28472_P47869	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A11_GAD2	COMPLEX:GABRG2_GABRB3_GABRA3	COMPLEX:P48066_Q05329	COMPLEX:P18507_P28472_P34903	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A11_GAD2	COMPLEX:GABRB3_GABRA3_GABRQ	COMPLEX:P48066_Q05329	COMPLEX:P28472_P34903_Q9UN88	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A11_GAD2	COMPLEX:GABRB3_GABRA3_GABRE	COMPLEX:P48066_Q05329	COMPLEX:P28472_P34903_P78334	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A11_GAD2	COMPLEX:GABRG2_GABRB3_GABRA4	COMPLEX:P48066_Q05329	COMPLEX:P18507_P28472_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A11_GAD2	COMPLEX:GABRD_GABRB3_GABRA4	COMPLEX:P48066_Q05329	COMPLEX:O14764_P28472_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A11_GAD2	COMPLEX:GABRD_GABRB2_GABRA4	COMPLEX:P48066_Q05329	COMPLEX:O14764_P47870_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A11_GAD2	COMPLEX:GABRG2_GABRB3_GABRA5	COMPLEX:P48066_Q05329	COMPLEX:P18507_P28472_P31644	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A11_GAD2	COMPLEX:GABRG2_GABRB3_GABRA6	COMPLEX:P48066_Q05329	COMPLEX:P18507_P28472_Q16445	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A11_GAD2	COMPLEX:GABRD_GABRB3_GABRA6	COMPLEX:P48066_Q05329	COMPLEX:O14764_P28472_Q16445	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRA1_GABRG2_GABRB3	COMPLEX:P48065_Q05329	COMPLEX:P14867_P18507_P28472	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRA1_GABRG2_GABRB2	COMPLEX:P48065_Q05329	COMPLEX:P14867_P18507_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRA1_GABRB2	COMPLEX:P48065_Q05329	COMPLEX:P14867_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRA1_GABRB3	COMPLEX:P48065_Q05329	COMPLEX:P14867_P28472	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRD_GABRA1_GABRB2	COMPLEX:P48065_Q05329	COMPLEX:O14764_P14867_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRG2_GABRB3_GABRA2	COMPLEX:P48065_Q05329	COMPLEX:P18507_P28472_P47869	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRG2_GABRB3_GABRA3	COMPLEX:P48065_Q05329	COMPLEX:P18507_P28472_P34903	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRB3_GABRA3_GABRQ	COMPLEX:P48065_Q05329	COMPLEX:P28472_P34903_Q9UN88	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRB3_GABRA3_GABRE	COMPLEX:P48065_Q05329	COMPLEX:P28472_P34903_P78334	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRG2_GABRB3_GABRA4	COMPLEX:P48065_Q05329	COMPLEX:P18507_P28472_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRD_GABRB3_GABRA4	COMPLEX:P48065_Q05329	COMPLEX:O14764_P28472_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRD_GABRB2_GABRA4	COMPLEX:P48065_Q05329	COMPLEX:O14764_P47870_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRG2_GABRB3_GABRA5	COMPLEX:P48065_Q05329	COMPLEX:P18507_P28472_P31644	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRG2_GABRB3_GABRA6	COMPLEX:P48065_Q05329	COMPLEX:P18507_P28472_Q16445	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A12_GAD2	COMPLEX:GABRD_GABRB3_GABRA6	COMPLEX:P48065_Q05329	COMPLEX:O14764_P28472_Q16445	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRA1_GABRG2_GABRB3	COMPLEX:Q05329_Q9NSD5	COMPLEX:P14867_P18507_P28472	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRA1_GABRG2_GABRB2	COMPLEX:Q05329_Q9NSD5	COMPLEX:P14867_P18507_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRA1_GABRB2	COMPLEX:Q05329_Q9NSD5	COMPLEX:P14867_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRA1_GABRB3	COMPLEX:Q05329_Q9NSD5	COMPLEX:P14867_P28472	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRD_GABRA1_GABRB2	COMPLEX:Q05329_Q9NSD5	COMPLEX:O14764_P14867_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRG2_GABRB3_GABRA2	COMPLEX:Q05329_Q9NSD5	COMPLEX:P18507_P28472_P47869	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRG2_GABRB3_GABRA3	COMPLEX:Q05329_Q9NSD5	COMPLEX:P18507_P28472_P34903	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRB3_GABRA3_GABRQ	COMPLEX:Q05329_Q9NSD5	COMPLEX:P28472_P34903_Q9UN88	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRB3_GABRA3_GABRE	COMPLEX:Q05329_Q9NSD5	COMPLEX:P28472_P34903_P78334	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRG2_GABRB3_GABRA4	COMPLEX:Q05329_Q9NSD5	COMPLEX:P18507_P28472_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRD_GABRB3_GABRA4	COMPLEX:Q05329_Q9NSD5	COMPLEX:O14764_P28472_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRD_GABRB2_GABRA4	COMPLEX:Q05329_Q9NSD5	COMPLEX:O14764_P47870_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRG2_GABRB3_GABRA5	COMPLEX:Q05329_Q9NSD5	COMPLEX:P18507_P28472_P31644	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRG2_GABRB3_GABRA6	COMPLEX:Q05329_Q9NSD5	COMPLEX:P18507_P28472_Q16445	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:GAD2_SLC6A13	COMPLEX:GABRD_GABRB3_GABRA6	COMPLEX:Q05329_Q9NSD5	COMPLEX:O14764_P28472_Q16445	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRA1_GABRG2_GABRB3	COMPLEX:P31641_Q05329	COMPLEX:P14867_P18507_P28472	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRA1_GABRG2_GABRB2	COMPLEX:P31641_Q05329	COMPLEX:P14867_P18507_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRA1_GABRB2	COMPLEX:P31641_Q05329	COMPLEX:P14867_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRA1_GABRB3	COMPLEX:P31641_Q05329	COMPLEX:P14867_P28472	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRD_GABRA1_GABRB2	COMPLEX:P31641_Q05329	COMPLEX:O14764_P14867_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRG2_GABRB3_GABRA2	COMPLEX:P31641_Q05329	COMPLEX:P18507_P28472_P47869	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRG2_GABRB3_GABRA3	COMPLEX:P31641_Q05329	COMPLEX:P18507_P28472_P34903	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRB3_GABRA3_GABRQ	COMPLEX:P31641_Q05329	COMPLEX:P28472_P34903_Q9UN88	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRB3_GABRA3_GABRE	COMPLEX:P31641_Q05329	COMPLEX:P28472_P34903_P78334	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRG2_GABRB3_GABRA4	COMPLEX:P31641_Q05329	COMPLEX:P18507_P28472_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRD_GABRB3_GABRA4	COMPLEX:P31641_Q05329	COMPLEX:O14764_P28472_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRD_GABRB2_GABRA4	COMPLEX:P31641_Q05329	COMPLEX:O14764_P47870_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRG2_GABRB3_GABRA5	COMPLEX:P31641_Q05329	COMPLEX:P18507_P28472_P31644	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRG2_GABRB3_GABRA6	COMPLEX:P31641_Q05329	COMPLEX:P18507_P28472_Q16445	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A6_GAD2	COMPLEX:GABRD_GABRB3_GABRA6	COMPLEX:P31641_Q05329	COMPLEX:O14764_P28472_Q16445	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRA1_GABRG2_GABRB3	COMPLEX:P48029_Q05329	COMPLEX:P14867_P18507_P28472	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRA1_GABRG2_GABRB2	COMPLEX:P48029_Q05329	COMPLEX:P14867_P18507_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRA1_GABRB2	COMPLEX:P48029_Q05329	COMPLEX:P14867_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRA1_GABRB3	COMPLEX:P48029_Q05329	COMPLEX:P14867_P28472	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRD_GABRA1_GABRB2	COMPLEX:P48029_Q05329	COMPLEX:O14764_P14867_P47870	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRG2_GABRB3_GABRA2	COMPLEX:P48029_Q05329	COMPLEX:P18507_P28472_P47869	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRG2_GABRB3_GABRA3	COMPLEX:P48029_Q05329	COMPLEX:P18507_P28472_P34903	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRB3_GABRA3_GABRQ	COMPLEX:P48029_Q05329	COMPLEX:P28472_P34903_Q9UN88	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRB3_GABRA3_GABRE	COMPLEX:P48029_Q05329	COMPLEX:P28472_P34903_P78334	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRG2_GABRB3_GABRA4	COMPLEX:P48029_Q05329	COMPLEX:P18507_P28472_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRD_GABRB3_GABRA4	COMPLEX:P48029_Q05329	COMPLEX:O14764_P28472_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRD_GABRB2_GABRA4	COMPLEX:P48029_Q05329	COMPLEX:O14764_P47870_P48169	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRG2_GABRB3_GABRA5	COMPLEX:P48029_Q05329	COMPLEX:P18507_P28472_P31644	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRG2_GABRB3_GABRA6	COMPLEX:P48029_Q05329	COMPLEX:P18507_P28472_Q16445	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SLC6A8_GAD2	COMPLEX:GABRD_GABRB3_GABRA6	COMPLEX:P48029_Q05329	COMPLEX:O14764_P28472_Q16445	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SHMT1_SLC6A5	COMPLEX:GLRA1_GLRB	COMPLEX:P34896_Q9Y345	COMPLEX:P23415_P48167	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SHMT1_SLC6A5	GLRA2	COMPLEX:P34896_Q9Y345	P23416	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SHMT1_SLC6A9	COMPLEX:GLRA1_GLRB	COMPLEX:P34896_P48067	COMPLEX:P23415_P48167	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SHMT1_SLC6A9	GLRA2	COMPLEX:P34896_P48067	P23416	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:SHMT2_SLC6A5	COMPLEX:GLRA1_GLRB	COMPLEX:P34897_Q9Y345	COMPLEX:P23415_P48167	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:SHMT2_SLC6A5	GLRA2	COMPLEX:P34897_Q9Y345	P23416	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:SHMT2_SLC6A9	COMPLEX:GLRA1_GLRB	COMPLEX:P34897_P48067	COMPLEX:P23415_P48167	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
COMPLEX:SHMT2_SLC6A9	GLRA2	COMPLEX:P34897_P48067	P23416	CellPhoneDB_v4	False	False	False	False	 Transit peptide"	True	na	True	False	False	False	False		na
ADCYAP1	ADCYAP1R1	P18509	P41586	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
VIP	ADCYAP1R1	P01282	P41586	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
SDC1	ADGRA2	P18827	Q96PE1	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
SDC2	ADGRA2	P34741	Q96PE1	CellPhoneDB_v4	True	False	True	False	False		na	True	False	False	False	False		na
COMPLEX:ITGB3_ITGAV	ADGRA2	COMPLEX:P05106_P06756	Q96PE1	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TAX1BP3	ADGRB1	O14907	O14514	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:ITGAV_ITGB5	ADGRB1	COMPLEX:P06756_P18084	O14514	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TAX1BP3	ADGRB2	O14907	O60241	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
C1QL1	ADGRB3	O75973	O60242	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
C1QL2	ADGRB3	Q7Z5L3	O60242	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
C1QL3	ADGRB3	Q5VWW1	O60242	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
C1QL4	ADGRB3	Q86Z23	O60242	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
THY1	ADGRE2	P04216	Q9UHX3	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:ITGB1_ITGAV	ADGRE2	COMPLEX:P05556_P06756	Q9UHX3	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:ITGB3_ITGAV	ADGRE2	COMPLEX:P05106_P06756	Q9UHX3	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
THY1	ADGRE5	P04216	P48960	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
COMPLEX:ITGB1_ITGAV	ADGRE5	COMPLEX:P05556_P06756	P48960	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
COMPLEX:ITGB3_ITGAV	ADGRE5	COMPLEX:P05106_P06756	P48960	CellPhoneDB_v4	True	False	False	False	False		na	True	False	True	False	False		na
SFTPD	ADGRE5	P35247	P48960	CellPhoneDB_v4	False	False	True	False	False		na	True	False	True	False	False		na
COL3A1	ADGRG1	P02461	Q9Y653	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
GAST	ADGRG1	P01350	Q9Y653	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
TGM2	ADGRG1	P21980	Q9Y653	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
COL4A1	ADGRG6	P02462	Q86SQ4	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
COL4A2	ADGRG6	P08572	Q86SQ4	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
COL4A3	ADGRG6	Q01955	Q86SQ4	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
COL4A4	ADGRG6	P53420	Q86SQ4	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
COL4A5	ADGRG6	P29400	Q86SQ4	CellPhoneDB_v4	False	False	True	False	True	Collagen	na	True	False	False	False	False		na
COL4A6	ADGRG6	Q14031	Q86SQ4	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
LAMA2	ADGRG6	P24043	Q86SQ4	CellPhoneDB_v4	False	False	True	False	False		na	True	False	False	False	False		na
PRNP	ADGRG6	F7VJQ1	Q86SQ4	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
FLRT1	ADGRL1	Q9NZU1	O94910	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
FLRT2	ADGRL1	O43155	O94910	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
NRXN1	ADGRL1	Q9ULB1	O94910	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
NRXN2	ADGRL1	P58401	O94910	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
NRXN3	ADGRL1	Q9HDB5	O94910	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TENM1	ADGRL1	Q9UKZ4	O94910	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TENM2	ADGRL1	Q9NT68	O94910	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TENM3	ADGRL1	Q9P273	O94910	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TENM4	ADGRL1	Q6N022	O94910	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
FLRT3	ADGRL2	Q9NZU0	O95490	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TENM1	ADGRL2	Q9UKZ4	O95490	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TENM2	ADGRL2	Q9NT68	O95490	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TENM3	ADGRL2	Q9P273	O95490	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TENM4	ADGRL2	Q6N022	O95490	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
FLRT1	ADGRL3	Q9NZU1	Q9HAR2	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
FLRT2	ADGRL3	O43155	Q9HAR2	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
FLRT3	ADGRL3	Q9NZU0	Q9HAR2	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TENM1	ADGRL3	Q9UKZ4	Q9HAR2	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TENM2	ADGRL3	Q9NT68	Q9HAR2	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TENM3	ADGRL3	Q9P273	Q9HAR2	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
TENM4	ADGRL3	Q6N022	Q9HAR2	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A1	ADORA1	COMPLEX:P21589_Q99808	P30542	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A2	ADORA1	COMPLEX:P21589_Q14542	P30542	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A3	ADORA1	COMPLEX:P21589_Q9BZD2	P30542	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A4	ADORA1	COMPLEX:P21589_Q7RTT9	P30542	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A1	ADORA2A	COMPLEX:P21589_Q99808	P29274	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A2	ADORA2A	COMPLEX:P21589_Q14542	P29274	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A3	ADORA2A	COMPLEX:P21589_Q9BZD2	P29274	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A4	ADORA2A	COMPLEX:P21589_Q7RTT9	P29274	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A1	ADORA2B	COMPLEX:P21589_Q99808	P29275	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A2	ADORA2B	COMPLEX:P21589_Q14542	P29275	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A3	ADORA2B	COMPLEX:P21589_Q9BZD2	P29275	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A4	ADORA2B	COMPLEX:P21589_Q7RTT9	P29275	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A1	ADORA3	COMPLEX:P21589_Q99808	P0DMS8	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A2	ADORA3	COMPLEX:P21589_Q14542	P0DMS8	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A3	ADORA3	COMPLEX:P21589_Q9BZD2	P0DMS8	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:NT5E_SLC29A4	ADORA3	COMPLEX:P21589_Q7RTT9	P0DMS8	CellPhoneDB_v4	True	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:PNMT_SLC18A1	ADRA1A	COMPLEX:P11086_P54219	P35348	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
COMPLEX:PNMT_SLC18A2	ADRA1A	COMPLEX:P11086_Q05940	P35348	CellPhoneDB_v4	False	False	False	False	False		na	True	False	False	False	False		na
